id	corpus	sentence	token	complexity
3Z56AA6EK405IV5MKPHW2617A2N6MT	biomed	Past experiments seeking to explore the possible involvement of dopamine D2Rs in associative learning have utilized low to moderate doses of drugs [2,5,6] and site-specific administration [7,9] in order to avoid the confounding effect that locomotor disruption associated with acute D2R blockade can have on learning performance in rodents.	drugs	0.18333333333333335
3RKHNXPHGWWVUIVKVV2J3ZNJOJ9UKD	biomed	That D2R-mediated signaling orchestrates just motor components of learning is a conclusion that is potentially biased due to the practice of avoiding doses of drugs that induce catalepsy (and therefore measuring only partial blockade of dopamine D2Rs) and single administrations [e.g. [3]].	drugs	0.26388888888888884
3MVY4USGB6NO9ADS6NM7BIQIBIUSIF	biomed	Staining in this region was not observed in older alphaA/BKO lenses, suggesting that this pattern was transient.	pattern	0.1764705882352941
3GITHABACYLNIC7L9OKTP89VZNP2N2	biomed	This expression pattern correlates with the rapid increase of Crx, rhodopsin and other photoreceptor genes around P6-P8.	pattern	0.22499999999999998
3LB1BGHFL2WBEA5CZ5D07BGS3L4TYB	biomed	The progressive loss of afferent and efferent innervation in Brn3c null mutants shows neither in spatial nor in temporal pattern a resemblance to losses reported in simple BDNF or NT-3 null mutations [6].	pattern	0.25
36BTXXLZ2V8I0OE069KYR7B3KYG4RU	biomed	These mapping studies have shown that the disease expression in relation to the inheritance of the different alleles followed a threshold liability pattern in which a positive phenotype depended upon the presence of multiple discrete susceptibility loci with no single locus being a prerequisite factor.	pattern	0.275
3T2HW4QDUV7FRSVT57QUJKNX6QJ9CJ	biomed	In particular, there is no heterozygous phenotype, no other genes lie within or close to the deletion breakpoints, and the expression pattern of Tbx15 is consistent with the spectrum of phenotypic abnormalities in both the original de allele and the deH allele.	pattern	0.35526315789473684
31ODACBENUF1Q81BJVRGKKH42SGQSL	biomed	It is possible that B6 and D2 mice, which have a similar origin in the early 20th century, inherited different Tas2r haplotypes present in wild mouse populations prior to inbreeding.	origin	0.25
3MZ3TAMYTLNC8VDFRYM2L8LMPH9RIQ	biomed	The DNA substrate contains a pair of mutated GFP genes (GFP encodes the easily detected green fluorescent protein), one of which contains a restriction site for I-SceI, a yeast intron encoded endonuclease with an 18 base pair recognition site.	recognition	0.1764705882352941
38Z7YZ2SB32CWUYFEJX2GIBHTU9QIO	biomed	These include, for example, scavenger receptors and pattern recognition receptors such as CD36, SR-A and CD14, integrins such as the vitronectin receptor αvβ3, and members of the collectin family and their receptors CD91 and calreticulin [9-13].	recognition	0.25
3M7OI89LVYOS99TV70NIZAWVGOD6C5	biomed	The importance of efficient mechanisms for apoptotic cell clearance in vivo is supported by the observation that autoimmune responses can be provoked in mice when key molecules for apoptotic cell recognition and uptake are missing.	recognition	0.28125
3AC6MFV69KILEROMVXYU7ZM6YKFHZG	biomed	Our present results are in agreement with these observations, and provide further evidence that NT-3 acts as a chemoattractant for sensory afferents.	observations	0.1764705882352941
3BFF0DJK8XCEIOT30ZLBPPSRMZATSX	biomed	These latter observations suggest that PGC-1α is involved in the physiologic control of energy metabolism.	observations	0.1923076923076923
3ZQA3IO31BRYBCP1RZKSZEZVXSF1O0	biomed	A much broader scope of cellular functions of alpha-crystallin in lens is inferred from in vitro observations.	observations	0.234375
371QPA24C2OEO4U9NG6RTO5IWZX1TL	biomed	These observations suggest that a primary event leading to deafness in Slc26a4-/- mice, and potentially in patients suffering from Pendred syndrome, is the loss of the endocochlear potential.	observations	0.2361111111111111
33TGB4G0LPHME5F2U9RYOX9J1FATX5	biomed	Virtually-multiplexed transcript abundance data are highly suited to identification of genes that have correlated transcript abundance values.	values	0.3035714285714286
3PEG1BH7AERGYJMEV4LOY9VVZZVKBH	biomed	Interestingly, several ETS transcription factors are activated through release of autoinhibition via interaction with cofactors and/or via post-translational modifications [35,36,37].	modifications	0.1764705882352941
3NC6WP7WJHKZHME6F90N9Y2BW6NWW4	biomed	We next analyzed specific histone modifications [27] in chromatin immunoprecipitation (ChIP) experiments using native chromatin [28].	modifications	0.2763157894736842
3XQ4XW3OD9CKYPZQHK1FO2J1MMX2SE	biomed	Currently it is held that excitatory dopamine D1Rs mediate the acquisition and expression of several conditioned behaviors involving food reinforcers [e.g. [6,7]] as well as responding for conditioned cues predictive of cocaine delivery [9] – consistent with the interpretation that D1R mediated signaling might modulate the maintenance of stimulus-response outcomes.	maintenance	0.1764705882352941
3KL228NDMVMCP0UPBQD2ZKMSFBUGKZ	biomed	During mouse pre-implantation development, the genome undergoes a series of major epigenetic changes required for embryonic gene expression, the maintenance of totipotency, and the first differentiation events [1,2].	maintenance	0.25
3IWA71V4TIGGC74QYWJ5DNH5H60X6X	biomed	Although this property may be a major contributor to the maintenance of lens clarity, the early changes in the alphaA/BKO lenses indicate a much broader cellular function for alpha-crystallin.	maintenance	0.328125
3VI0PC2ZAYK61DAUYS5ZUN3W26VXON	biomed	In Drosophila, retrograde BMP signals from the target region control the terminal differentiation of a subpopulation of peptidergic neurons expressing Apterous and Squeeze [11,12].	target	0.1764705882352941
3BAWBGQGYLZ7CID0HRNFVGKGW6IV7X	biomed	In the present study, the biochemical experiments demonstrate that the mr-s protein functions as a transcriptional repressor and possibly down-regulates the spatial and temporal expression of the target genes during retinal photoreceptor development.	target	0.23333333333333334
3NI0WFPPI9G8FHYFVKUY49UU7ZL60H	biomed	The enhanced sensitivity to cadmium toxicity that we found for mouse embryonic fibroblasts upon a combination of Mtf1 deletion and depletion of glutathione further corroborates the importance of MTF-1 and its target genes as well as reduced glutathione for an efficient anti-cadmium defense.	target	0.3194444444444444
385MDVINFCFDB2E78AH8K883UAFJWX	biomed	Although the precise molecular functions of these ADAMs are still unclear, further investigations will provide clues to understanding the nervous system of higher organisms.	investigations	0.17857142857142855
3MD8CKRQZZN836XL9G72X90M2V0JRU	biomed	We [5,8], and others [9–17], have recently extended the power of this approach by incorporating genome-wide gene expression array analysis, which allows us to model the “genetics of gene expression” using similar methods.	methods	0.17857142857142855
3IVEC1GSLPZKA1Y4BMSNRII9YXBJ13	biomed	DNA binding assays and electron microscopy methods were used to show that a BRC3 peptide interferes with the ability of RAD51 to assemble into oligomeric filaments on DNA.	methods	0.23214285714285715
329E6HTMSW2BVOI1GB6IGQXJB6KK3Q	biomed	We discovered that in Alk5/Wnt1-Cre mutants, pharyngeal organs (thymus and parathyroid) fail to migrate appropriately.	organs	0.17857142857142855
3YGE63DIN8X69WDLM27223T7V1A0W8	biomed	Our data suggest that ALK5 is required cell autonomously in the NC to mediate non-redundant signaling events that are essential for appropriate patterning of the pharyngeal organs and cardiac OFT.	organs	0.21052631578947367
3IQ9O0AYW6ZPOAQ7VNRXLNM4D1DITZ	biomed	The development of sexually dimorphic reproductive organs is a common feature among animal species.	organs	0.25
3R16PJFTS3RWDK15GPB1QVPPP6LK4G	biomed	However, our findings indicate that the coactivator PGC-1α serves a critical role in the normal metabolic function of multiple organs and for appropriate adaptation to physiologic stress during postnatal life.	organs	0.28125
3J9L0X0VDFMO5Q1YMYQVVEU0Y539WS	biomed	Intriguingly, all of the dox-reared animals, both transgenic and wild-type, showed altered circadian rhythms with far less distinction between their day- and nighttime activity levels.	rhythms	0.17857142857142855
3CRWSLD91K4V71BQKL3QJ6NYV2BMOS	biomed	The purpose of this study was to evaluate the two inbred strains of mice for prothrombotic risk, utilizing a ferric chloride vascular injury model, tail bleeding assay, and measures of coagulation and fibrinolysis.	model	0.25
3VMHWJRYHVGCV0X1ZPM97TUIA59XF6	biomed	The purpose of this study was to characterize this murine model of recessive nephrogenic DI.	model	0.2857142857142857
31GECDVA9JM3TSKUX9AFDA4LK2266D	biomed	A second model is that exercise may induce expression of PGC-1α (Goto et al. 2000) and thereby activate PPARδ.	model	0.3076923076923077
3IWA71V4TIGGC74QYWJ5DNH5H66X63	biomed	Moreover, this is the first study to indicate recessive endosomal/lysosomal membrane trafficking defects and mitochondrial dysfunction that precedes subunit c deposition in an accurate JNCL model.	model	0.33333333333333337
3PR3LXCWSFZ3UQ6OW3MHXX87778X98	biomed	Even though they had lost their characteristic ES cell morphology all three RFP+ ES cell lines went gemline as detected by coat color and PCR for the DsRed1 transgene (data not shown).	coat	0.22058823529411764
373L46LKP76MG2KQJWY5WXE8736JK1	biomed	The fact that some genes are chosen more frequently, and when chosen may be expressed at higher levels per cell, is intriguing given each olfactory neuron's single-allele expression regime.	cell	0.17857142857142855
3EQVJH0T40LPSFFNP59CLBLPDOTHT0	biomed	First, it is possible that there are two distinct types of rod precursor; loss of Nr2e3 in one leads to S-cone fate and in the other results in a hybrid cell type.	cell	0.2375
3UUSLRKAUL3LI1DEQ6NLPUE9WZF7DB	biomed	In cell (ii), localization of wild-type AQP2 was indistinguishable from AQP2-F204V-GFP; both were apical upon forskolin stimulation.	cell	0.25
3XAOZ9UYRZR1WO2H6CCWOJUVCS3Q11	biomed	In current study, the Acdp1 C-terminus antibody only recognizes Acdp1 in brain tissue extracts as well as in HEK293, 3T3 and PC12 cell lysates, suggesting the specificity of the antibody.	cell	0.2763157894736842
3UV0D2KX1MJLXY9RFEK4AIXKHAZF44	biomed	Cell lines defective in either BRCA1 or BRCA2 are sensitive to damaging agents that form double-strand breaks (DSBs), as are other cell lines defective in recombinational repair (reviewed in [15]).	cell	0.27941176470588236
3IH9TRB0FBZOFQEYT47NFH39LIH1I4	biomed	The long term retention of afferents in the cochlear apex in the absence of any apparent differentiation of hair cells raises hopes for cochlear implants in deaf-born children.	term	0.17857142857142855
3APP19WN71E5QL909MJ1P1HAEG5G6P	biomed	Several lines of evidence, based on the results of overexpression studies, indicate that PGC-1α is sufficient to promote mitochondrial biogenesis and regulate mitochondrial respiratory capacity.	results	0.17857142857142855
35JDMRECC499302FF42Z1P9NVFREG8	biomed	The overall finding of modest reductions in rod-specific gene expression is entirely in keeping with the results of the present study.	results	0.2375
3R5OYNIC2C9H5WDB8IHHUKNGZF8PTI	biomed	Our results showed that cholesterol deficiency, caused by loss of Dhcr7 activity, did not alter lung branching morphogenesis (early gestational stages, E9.5 to E14.5).	results	0.25
301KG0KX9CLV8GLA6QPGKOCZDBGH28	biomed	Although these results provide insight into the nature of hg modifier QTL, it should be noted, that the actual number and precise location of loci is still unclear.	results	0.2875
3R15W654VDTEMV6LZMUF8Y39AY8QL7	biomed	Sorcin also has been described as interaction partner of the ryanodine receptor, and appears to modulate its function [15].	partner	0.17857142857142855
334ZEL5JX6FY5WOV4IZCVFM4NRYOSB	biomed	CAF-1 could be required for the loading, into heterochromatin, of an interacting partner required for the clustering of pericentric domains.	partner	0.18333333333333335
3W5PY7V3UP7H0797NBZW55TJ5IKJY1	biomed	Red blood cells, which were thought to be devoid of annexin A7, were recently shown to harbor the 47 kDa isoform together with its binding partner sorcin [7].	partner	0.21875
3VADEH0UHCXGQW0WJICRKFRUXWPPSO	biomed	Few studies of LCA animal models have extended their examination of retinal pathology to the ultrastructural level.	models	0.18055555555555558
341H3G5YF0EA3RIQXPR917NPC3E0ZY	biomed	The significant neonatal mortality in MCAD−/− mice is distinctive from these other mouse models suggesting a greater degree of sensitivity to fasting intolerance.	models	0.18333333333333335
3EAWOID6MTXTU7DGWS26G1ATOS7V0S	biomed	However, isolated factors are remarkably consistent between RA and the different animal models [3,9].	models	0.22499999999999998
